"","DIVEID","REGION","ISLAND","DATE_","OBS_YEAR","CENTROIDLAT","CENTROIDLON","DEPTH","REEF_ZONE","PROJECTEDLENGTH"
"891",200410074,"NWHI","Kure",2004-10-07,2004,28.404858021,-178.368774025,6.570388151,"Forereef",1931.23631563
"892",200410091,"NWHI","Lisianski",2004-10-09,2004,26.052659994,-173.906063604,11.480841685,"Forereef",1787.49947826
"893",200410092,"NWHI","Lisianski",2004-10-09,2004,26.064375573,-174.006351874,9.475675011,"Forereef",1625.42850451
"894",200410093,"NWHI","Lisianski",2004-10-09,2004,26.087811279,-173.96228695,12.141833257,"Forereef",2107.99580626
"895",200410094,"NWHI","Lisianski",2004-10-09,2004,26.067698466,-173.961836632,1.139284728,"Forereef",1913.15965754
"896",200410101,"NWHI","Lisianski",2004-10-10,2004,25.954990873,-173.874859091,NA,"Forereef",1340.77137942
"897",200410102,"NWHI","Lisianski",2004-10-10,2004,25.994472192,-173.870375223,NA,"Forereef",1744.50050712
"898",200410103,"NWHI","Lisianski",2004-10-10,2004,26.013262918,-173.880394485,NA,"Forereef",1650.07625998
"899",200410111,"NWHI","Lisianski",2004-10-11,2004,26.027232954,-174.006311036,10.245351743,"Forereef",2000.96263687
"900",200410112,"NWHI","Lisianski",2004-10-11,2004,25.991820633,-173.983968969,8.577494336,"Forereef",1747.86034239
"901",200410113,"NWHI","Lisianski",2004-10-11,2004,25.965220045,-173.964931072,15.70543394,"Forereef",1768.56489873
"902",200410114,"NWHI","Lisianski",2004-10-11,2004,25.935864079,-173.934073588,10.287475683,"Forereef",1658.11260902
"903",200410115,"NWHI","Lisianski",2004-10-11,2004,25.94038188,-173.92312798,9.4221947175,"Forereef",710.91710989
"904",200507141,"MHI","Oahu",2005-07-14,2005,21.572461322,-158.286440897,15.847685528,"Forereef",2016.47046554
"905",200507151,"MHI","Kauai",2005-07-15,2005,22.063227375,-159.308435786,12.925866603,"Forereef",1877.62726679
"906",200507152,"MHI","Kauai",2005-07-15,2005,22.104339037,-159.293836448,13.750217534,"Forereef",2637.54447289
"907",200507153,"MHI","Kauai",2005-07-15,2005,22.157438901,-159.296005246,10.986602591,"Forereef",2018.63486177
"908",200507154,"MHI","Kauai",2005-07-15,2005,22.199125113,-159.325386053,11.966184711,"Forereef",2392.65245542
"909",200507155,"MHI","Kauai",2005-07-15,2005,22.2260086366667,-159.380891115556,13.53340721,"Forereef",1721.05339492
"910",200507156,"MHI","Kauai",2005-07-15,2005,22.232488188,-159.403148456,11.447421074,"Forereef",1316.52963271
"911",200507161,"MHI","Kauai",2005-07-16,2005,21.95556965,-159.33048960875,14.97017967625,"Forereef",2089.6923515
"912",200507162,"MHI","Kauai",2005-07-16,2005,21.910946623,-159.381153393,14.942375564,"Forereef",2444.65820793
"913",200507163,"MHI","Kauai",2005-07-16,2005,21.873189152,-159.427331508,13.205884074,"Forereef",1716.95625267
"914",200507164,"MHI","Kauai",2005-07-16,2005,21.879019752,-159.485280756,14.596351814,"Forereef",1995.7147063
"915",200507165,"MHI","Kauai",2005-07-16,2005,21.884342881,-159.547580332,16.481925296,"Forereef",2062.86272134
"916",200507166,"MHI","Kauai",2005-07-16,2005,21.8915502833333,-159.576300836667,8.67500019,"Forereef",1278.87936285
"917",200507171,"MHI","Niihau",2005-07-17,2005,21.9566491488889,-160.060845502222,12.1843966377778,"Forereef",2172.42720064
"918",200507172,"MHI","Niihau",2005-07-17,2005,21.908556171,-160.073319334,16.036552238,"Forereef",2139.61167911
"919",200507173,"MHI","Niihau",2005-07-17,2005,21.878328145,-160.108504385,12.931204797,"Forereef",2074.19473663
"920",200507175,"MHI","Niihau",2005-07-17,2005,21.813290963,-160.187348077,14.013590718,"Forereef",2089.14326516
"921",200507176,"MHI","Niihau",2005-07-17,2005,21.7934955671429,-160.19750941,14.2514119828571,"Forereef",2086.19238446
"922",200507181,"MHI","Niihau",2005-07-18,2005,21.980916319,-160.0483047,12.891673327,"Forereef",1760.35319687
"923",200507182,"MHI","Niihau",2005-07-18,2005,22.009437965,-160.08037496,14.784483433,"Forereef",1945.29127241
"924",200507183,"MHI","Niihau",2005-07-18,2005,22.02065001,-160.089274638,16.129317282,"Forereef",1726.78486386
"925",200507184,"MHI","Niihau",2005-07-18,2005,22.025081916,-160.097819889,15.892044161,"Forereef",2489.2650201
"926",200507185,"MHI","Niihau",2005-07-18,2005,22.0168177725,-160.10108130125,11.17392587875,"Forereef",1382.27444977
"927",200507191,"MHI","Niihau",2005-07-19,2005,21.96637332,-160.130902274,10.733740331,"Forereef",2365.86539978
"928",200507192,"MHI","Niihau",2005-07-19,2005,21.930425968,-160.187548531,8.779309368,"Forereef",2605.80931377
"929",200507193,"MHI","Niihau",2005-07-19,2005,21.8857658,-160.236179314,12.38684187,"Forereef",2323.46426191
"930",200507194,"MHI","Niihau",2005-07-19,2005,21.836623495,-160.250052271,14.988994599,"Forereef",1439.0484902
"931",200507195,"MHI","Niihau",2005-07-19,2005,21.793006245,-160.24166587,14.629280663,"Forereef",1683.63995846
"932",200507201,"MHI","Kauai",2005-07-20,2005,22.22836836,-159.573782433333,14.9080434388889,"Forereef",1624.67203991
"933",200507202,"MHI","Kauai",2005-07-20,2005,22.201008063,-159.617210822,10.077923298,"Forereef",2044.85270673
"934",200507203,"MHI","Kauai",2005-07-20,2005,22.168865011,-159.675354299,11.697708702,"Forereef",2651.15130928
"935",200507205,"MHI","Kauai",2005-07-20,2005,22.1111282675,-159.74348470625,10.311104595,"Forereef",1674.13859595
"936",200507211,"MHI","Kauai",2005-07-21,2005,22.015630236,-159.793130079,14.211175823,"Forereef",2094.64460773
"937",200507212,"MHI","Kauai",2005-07-21,2005,21.981030962,-159.766099299,16.589238165,"Forereef",1985.10127804
"938",200507213,"MHI","Kauai",2005-07-21,2005,21.96480061,-159.734130235,14.161806105,"Forereef",649.15830316
"939",200507214,"MHI","Kauai",2005-07-21,2005,21.951208905,-159.712359526667,13.9031211533333,"Forereef",1195.06244787
"940",200507215,"MHI","Kauai",2005-07-21,2005,21.927718565,-159.656176995,14.980202675,"Forereef",832.46889576
"941",200507216,"MHI","Kauai",2005-07-21,2005,21.90413035,-159.624398885,12.58031645,"Forereef",2135.19260132
"942",200507221,"MHI","Oahu",2005-07-22,2005,21.591637686,-158.189368748,13.797002887,"Forereef",1819.71565069
"943",200507222,"MHI","Oahu",2005-07-22,2005,21.586309527,-158.24519681,12.362416647,"Forereef",2547.84701019
"944",200507223,"MHI","Oahu",2005-07-22,2005,21.545594472,-158.247855823,13.27484045,"Forereef",2089.38934948
"945",200507224,"MHI","Oahu",2005-07-22,2005,21.5053909977778,-158.236770194444,14.8009919044444,"Forereef",2663.30036965
"946",200507225,"MHI","Oahu",2005-07-22,2005,21.466427642,-158.222144792,11.407195997,"Forereef",2187.4217782
"947",200507226,"MHI","Oahu",2005-07-22,2005,21.4479095233333,-158.202843675,13.1890618016667,"Forereef",1412.60117867
"948",200507231,"MHI","Oahu",2005-07-23,2005,21.550746237,-157.826700152,11.881313417,"Forereef",2617.64645469
"949",200507232,"MHI","Oahu",2005-07-23,2005,21.58755406,-157.868323002,14.284469604,"Forereef",2375.52472518
"950",200507233,"MHI","Oahu",2005-07-23,2005,21.621866049,-157.899686435,12.082334326,"Forereef",2334.77490389
"951",200507234,"MHI","Oahu",2005-07-23,2005,21.712699922,-157.997045768,NA,"Forereef",2536.93279494
"952",200507235,"MHI","Oahu",2005-07-23,2005,21.693196519,-158.038119478,NA,"Forereef",2358.4622395
"953",200507241,"MHI","Oahu",2005-07-24,2005,21.669951608,-158.062421211,15.983461,"Forereef",2122.92841195
"954",200507242,"MHI","Oahu",2005-07-24,2005,21.642056086,-158.07007916,14.026485634,"Forereef",1914.68728922
"955",200507243,"MHI","Oahu",2005-07-24,2005,21.617066921,-158.10325421,12.298571348,"Forereef",2273.21081569
"956",200507244,"MHI","Oahu",2005-07-24,2005,21.5933385,-158.145081177,15.529885389,"Forereef",2079.9733581
"957",200507245,"MHI","Oahu",2005-07-24,2005,21.584088861,-158.171808263,7.785783386,"Forereef",2112.53162902
"958",200507311,"MHI","Molokai",2005-07-31,2005,21.167079728,-157.275827545,14.488033199,"Forereef",2451.56137631
"959",200507312,"MHI","Molokai",2005-07-31,2005,21.131736291,-157.302168353,15.79950018,"Forereef",2323.65911386
"960",200508011,"MHI","Molokai",2005-08-01,2005,21.08825621875,-157.2937095775,14.16841363875,"Forereef",2003.18313567
"961",200508012,"MHI","Molokai",2005-08-01,2005,21.079071403,-157.240028333,17.024242209,"Forereef",2015.14309022
"962",200508013,"MHI","Molokai",2005-08-01,2005,21.081805888,-157.183434517,12.692760946,"Forereef",2073.9142381
"963",200508014,"MHI","Molokai",2005-08-01,2005,21.0831235,-157.131745708,14.374227428,"Forereef",1795.50235409
"964",200508015,"MHI","Molokai",2005-08-01,2005,21.08077384375,-157.08562998375,13.8813774575,"Forereef",1961.10165772
"965",200508021,"MHI","Lanai",2005-08-02,2005,20.917564032,-157.04844871,7.729537726,"Forereef",1908.16638065
"966",200508022,"MHI","Lanai",2005-08-02,2005,20.868642041,-157.047630658,14.453944587,"Forereef",2141.60962469
"967",200508023,"MHI","Lanai",2005-08-02,2005,20.836894292,-157.000400446,15.080517579,"Forereef",1979.6122725
"968",200508024,"MHI","Lanai",2005-08-02,2005,20.774642547,-156.989804497,10.730014182,"Forereef",2074.85220139
"969",200508025,"MHI","Lanai",2005-08-02,2005,20.731701635,-156.957270857,15.290750028,"Forereef",1497.66539776
"970",200508031,"MHI","Lanai",2005-08-03,2005,20.858590776,-156.823468717,14.171375085,"Forereef",1625.71518678
"971",200508032,"MHI","Lanai",2005-08-03,2005,20.830325611,-156.804899839,15.148963548,"Forereef",1712.90385587
"972",200508033,"MHI","Lanai",2005-08-03,2005,20.802711749,-156.805118471,13.805603409,"Forereef",2079.33630467
"973",200508034,"MHI","Lanai",2005-08-03,2005,20.75467588,-156.849242256,15.98615389,"Forereef",1495.32848364
"974",200508035,"MHI","Lanai",2005-08-03,2005,20.734711759,-156.895977784,12.948856259,"Forereef",1820.43557259
"975",200508041,"MHI","Maui",2005-08-04,2005,20.5763646788889,-156.385700731111,15.3574920244444,"Forereef",2095.70795228
"976",200508043,"MHI","Maui",2005-08-04,2005,20.6008470377778,-156.440395337778,14.7483111488889,"Forereef",1760.33408907
"977",200508044,"MHI","Maui",2005-08-04,2005,20.639902655,-156.452230909,13.990183163,"Forereef",1947.81658712
"978",200508045,"MHI","Maui",2005-08-04,2005,20.6843032,-156.447880564,13.980653381,"Forereef",1879.81576296
"979",200508051,"MHI","Maui",2005-08-05,2005,21.0072135144444,-156.663753846667,13.3887224188889,"Forereef",2349.96537719
"980",200508052,"MHI","Maui",2005-08-05,2005,20.950320386,-156.694425085,15.686001108,"Forereef",1537.76652779
"981",200508053,"MHI","Maui",2005-08-05,2005,20.853843345,-156.668386868,12.40250187,"Forereef",2421.69615353
"982",200508054,"MHI","Maui",2005-08-05,2005,20.807907334,-156.626468417,15.216440964,"Forereef",1801.03524754
"983",200508055,"MHI","Maui",2005-08-05,2005,20.785952103,-156.559830177,13.860021494,"Forereef",2309.09825781
"984",200508061,"MHI","Maui",2005-08-06,2005,20.739507014,-156.466604548,15.239190483,"Forereef",1727.22221575
"985",200508062,"MHI","Maui",2005-08-06,2005,20.710550334,-156.454481756,14.354189207,"Forereef",2128.30723835
"986",200509041,"MARIAN","Saipan",2005-09-04,2005,15.27741792,145.82768675,14.8138896088889,"Forereef",2241.8711139
"987",200509042,"MARIAN","Saipan",2005-09-04,2005,15.258917524,145.820888087,12.887106704,"Forereef",1690.25234173
"988",200509043,"MARIAN","Saipan",2005-09-04,2005,15.213325868,145.783139048,16.967977142,"Forereef",1733.0335957
"989",200509044,"MARIAN","Saipan",2005-09-04,2005,15.159393296,145.793182899,16.3698802,"Forereef",1957.24182438
"990",200509045,"MARIAN","Saipan",2005-09-04,2005,15.15811379,145.756689772,15.723483275,"Forereef",2152.59586613
"991",200509046,"MARIAN","Saipan",2005-09-04,2005,15.143132955,145.7447182325,15.5333154225,"Forereef",751.03488063
"992",200509051,"MARIAN","Guguan",2005-09-05,2005,17.320265075,145.835239264,20.647066976,"Forereef",1527.31630838
"993",200509052,"MARIAN","Guguan",2005-09-05,2005,17.3072388044444,145.831165536667,15.7861884433333,"Forereef",1777.31104455
"994",200509053,"MARIAN","Guguan",2005-09-05,2005,17.304203875,145.830851905,16.40489292,"Forereef",387.60546139
"995",200509061,"MARIAN","Pagan",2005-09-06,2005,18.050426931,145.70746987,15.279147338,"Forereef",1743.64747113
"996",200509062,"MARIAN","Pagan",2005-09-06,2005,18.072131119,145.714616231,14.227603339,"Forereef",1986.11173271
"997",200509063,"MARIAN","Pagan",2005-09-06,2005,18.085529685,145.728265803,15.934334279,"Forereef",1704.83631385
"998",200509064,"MARIAN","Pagan",2005-09-06,2005,18.093970007,145.74551193,15.655107499,"Forereef",2253.03000699
"999",200509065,"MARIAN","Pagan",2005-09-06,2005,18.112487243,145.754115921,15.509695339,"Forereef",1725.02089674
"1000",200509066,"MARIAN","Pagan",2005-09-06,2005,18.126618604,145.755904412,13.982067108,"Forereef",1652.66970761
"1001",200509071,"MARIAN","Pagan",2005-09-07,2005,18.163750001,145.801741088,NA,"Forereef",2273.71104312
"1002",200509072,"MARIAN","Pagan",2005-09-07,2005,18.169574558,145.785975849,NA,"Forereef",1490.87536973
"1003",200509073,"MARIAN","Pagan",2005-09-07,2005,18.168457877,145.770737876,NA,"Forereef",1815.10393115
"1004",200509074,"MARIAN","Pagan",2005-09-07,2005,18.1596285,145.758459328,NA,"Forereef",1721.44011556
"1005",200509075,"MARIAN","Pagan",2005-09-07,2005,18.145267335,145.755587851,NA,"Forereef",1769.04916734
"1006",200509081,"MARIAN","Pagan",2005-09-08,2005,18.047742808,145.729170499,15.472552299,"Forereef",1733.56558483
"1007",200509082,"MARIAN","Pagan",2005-09-08,2005,18.065892589,145.745189608,15.840858553,"Forereef",1648.71369937
"1008",200509083,"MARIAN","Pagan",2005-09-08,2005,18.093120639,145.762525878,15.456088066,"Forereef",1983.35773773
"1009",200509084,"MARIAN","Pagan",2005-09-08,2005,18.10294931,145.790325785,16.076193524,"Forereef",1826.53771338
"1010",200509085,"MARIAN","Pagan",2005-09-08,2005,18.11790869,145.804118422,14.90857897,"Forereef",1742.99604406
"1011",200509086,"MARIAN","Pagan",2005-09-08,2005,18.13734947,145.810608651111,12.5330980088889,"Forereef",1306.33731551
"1012",200509091,"MARIAN","Asuncion",2005-09-09,2005,19.6990101933333,145.417604355556,14.5671702488889,"Forereef",1380.81617028
"1013",200509092,"MARIAN","Asuncion",2005-09-09,2005,19.706192771,145.40941908,12.668942357,"Forereef",1809.35542073
"1014",200509093,"MARIAN","Asuncion",2005-09-09,2005,19.697666115,145.391022446,16.648225022,"Forereef",2045.05971296
"1015",200509094,"MARIAN","Asuncion",2005-09-09,2005,19.677403893,145.39618496,16.16378746,"Forereef",2117.26970678
"1016",200509095,"MARIAN","Asuncion",2005-09-09,2005,19.680045183,145.414003593,14.331570434,"Forereef",1573.87671455
"1017",200509101,"MARIAN","Farallon de Pajaros",2005-09-10,2005,20.542182343,144.901757508,14.191894721,"Forereef",1849.71623835
"1018",200509102,"MARIAN","Farallon de Pajaros",2005-09-10,2005,20.551996836,144.895258331,16.322573757,"Forereef",2005.00867586
"1019",200509103,"MARIAN","Farallon de Pajaros",2005-09-10,2005,20.539739904,144.886306578,18.000816916,"Forereef",1695.71066018
"1020",200509104,"MARIAN","Farallon de Pajaros",2005-09-10,2005,20.536809516,144.891312367,10.864057256,"Forereef",1807.47290756
"1021",200509111,"MARIAN","Maug",2005-09-11,2005,20.026030022,145.236528516,15.61118269,"Forereef",2014.22788348
"1022",200509112,"MARIAN","Maug",2005-09-11,2005,20.014080054,145.233197299,14.027361678,"Forereef",2192.15351235
"1023",200509113,"MARIAN","Maug",2005-09-11,2005,20.020530598,145.229692631,17.293981075,"Forereef",1609.04075078
"1024",200509114,"MARIAN","Maug",2005-09-11,2005,20.035042197,145.220966282,15.917864799,"Forereef",2303.02101691
"1025",200509115,"MARIAN","Maug",2005-09-11,2005,20.026149718,145.208047287,16.096573353,"Forereef",2000.23026195
"1026",200509121,"MARIAN","Maug",2005-09-12,2005,20.011063284,145.212731478,15.664510727,"Forereef",1607.02030668
"1027",200509122,"MARIAN","Maug",2005-09-12,2005,20.016339592,145.215025153,14.520791722,"Forereef",1792.03688973
"1028",200509123,"MARIAN","Maug",2005-09-12,2005,20.028477843,145.213432532,15.840251732,"Forereef",1620.3669642
"1029",200509124,"MARIAN","Maug",2005-09-12,2005,20.030729974,145.226061185,12.412962913,"Forereef",1640.26986749
"1030",200509125,"MARIAN","Maug",2005-09-12,2005,20.034627424,145.219940021,10.239462851,"Forereef",2016.34300816
"1031",200509131,"MARIAN","Maug",2005-09-13,2005,20.022057496,145.207696824,7.617433833,"Forereef",1710.17241567
"1032",200509132,"MARIAN","Maug",2005-09-13,2005,20.011670949,145.214782311,10.145841313,"Forereef",1900.57592947
"1033",200509151,"MARIAN","Agrihan",2005-09-15,2005,18.802752856,145.684504591,14.286328983,"Forereef",2196.88028395
"1034",200509152,"MARIAN","Agrihan",2005-09-15,2005,18.811637874,145.654404139,15.383199309,"Forereef",1835.32746655
"1035",200509153,"MARIAN","Agrihan",2005-09-15,2005,18.77908755,145.636175959,13.623820495,"Forereef",1748.63913356
"1036",200509154,"MARIAN","Agrihan",2005-09-15,2005,18.754964236,145.639445403,15.648918627,"Forereef",1903.66988288
"1037",200509155,"MARIAN","Agrihan",2005-09-15,2005,18.726395571,145.668778897,13.903051662,"Forereef",1784.77137593
"1038",200509161,"MARIAN","Alamagan",2005-09-16,2005,17.604380964,145.851644489,15.997839737,"Forereef",1418.15479996
"1039",200509162,"MARIAN","Alamagan",2005-09-16,2005,17.616415187,145.842385871,16.964843083,"Forereef",1575.87723083
"1040",200509163,"MARIAN","Alamagan",2005-09-16,2005,17.617718106,145.823002465,17.172583293,"Forereef",1984.20318384
"1041",200509164,"MARIAN","Alamagan",2005-09-16,2005,17.599415938,145.813063378,14.877442934,"Forereef",1593.02434105
"1042",200509165,"MARIAN","Alamagan",2005-09-16,2005,17.57976246,145.825858659,14.95901146,"Forereef",1404.32855606
"1043",200509166,"MARIAN","Alamagan",2005-09-16,2005,17.588520074,145.849227584,15.511121559,"Forereef",2017.47663841
"1044",200509181,"MARIAN","Sarigan",2005-09-18,2005,16.701706118,145.789392815,16.870401,"Forereef",2029.64958922
"1045",200509182,"MARIAN","Sarigan",2005-09-18,2005,16.716624005,145.783009473,18.522323512,"Forereef",1656.62729233
"1046",200509183,"MARIAN","Sarigan",2005-09-18,2005,16.712581863,145.770586009,14.345731067,"Forereef",1996.38886315
"1047",200509184,"MARIAN","Sarigan",2005-09-18,2005,16.693099029,145.777758039,16.158835793,"Forereef",2207.50970545
"1048",200509185,"MARIAN","Sarigan",2005-09-18,2005,16.70585728,145.767340719,15.800612449,"Forereef",2071.69310835
"1049",200509211,"MARIAN","Saipan",2005-09-21,2005,15.103649766,145.753932319,13.548715782,"Forereef",1960.44098883
"1050",200509212,"MARIAN","Saipan",2005-09-21,2005,15.10370108,145.732913716,14.394337846,"Forereef",2209.18826274
"1051",200509213,"MARIAN","Saipan",2005-09-21,2005,15.112512281,145.700725197,13.486619662,"Forereef",2199.05224696
"1052",200509214,"MARIAN","Saipan",2005-09-21,2005,15.139869027,145.687670957,13.773019125,"Forereef",1955.20663052
"1053",200509215,"MARIAN","Saipan",2005-09-21,2005,15.1740802933333,145.696621225556,11.5317523744444,"Forereef",1585.56679998
"1054",200509221,"MARIAN","Saipan",2005-09-22,2005,15.20328394,145.699438029,12.835661697,"Forereef",1873.40002283
"1055",200509222,"MARIAN","Saipan",2005-09-22,2005,15.244539333,145.703263549,14.794583321,"Forereef",2301.25628758
"1056",200509223,"MARIAN","Saipan",2005-09-22,2005,15.256144317,145.726673888,15.70825653,"Forereef",1864.54903045
"1057",200509224,"MARIAN","Saipan",2005-09-22,2005,15.255382082,145.759177571,16.311083698,"Forereef",2169.39172075
"1058",200509225,"MARIAN","Saipan",2005-09-22,2005,15.268669617,145.784483565,17.194293117,"Forereef",1896.67338894
"1059",200509226,"MARIAN","Saipan",2005-09-22,2005,15.286438344,145.805781644,17.428453825,"Forereef",1805.37376316
"1060",200509241,"MARIAN","Pathfinder",2005-09-24,2005,16.503790628,143.14875562,15.715174198,"Forereef",1826.290567
"1061",200509242,"MARIAN","Pathfinder",2005-09-24,2005,16.505518414,143.148913717,16.490749646,"Forereef",2165.94828856
"1062",200509243,"MARIAN","Pathfinder",2005-09-24,2005,16.507115178,143.147816665,16.657622433,"Forereef",2086.60566232
